"pitch_type","game_date","release_speed","release_pos_x","release_pos_z","player_name","batter","pitcher","events","description","spin_dir","spin_rate_deprecated","break_angle_deprecated","break_length_deprecated","zone","des","game_type","stand","p_throws","home_team","away_team","type","hit_location","bb_type","balls","strikes","game_year","pfx_x","pfx_z","plate_x","plate_z","on_3b","on_2b","on_1b","outs_when_up","inning","inning_topbot","hc_x","hc_y","tfs_deprecated","tfs_zulu_deprecated","fielder_2","umpire","sv_id","vx0","vy0","vz0","ax","ay","az","sz_top","sz_bot","hit_distance_sc","launch_speed","launch_angle","effective_speed","release_spin_rate","release_extension","game_pk","pitcher","fielder_2","fielder_3","fielder_4","fielder_5","fielder_6","fielder_7","fielder_8","fielder_9","release_pos_y","estimated_ba_using_speedangle","estimated_woba_using_speedangle","woba_value","woba_denom","babip_value","iso_value","launch_speed_angle","at_bat_number","pitch_number","pitch_name","home_score","away_score","bat_score","fld_score","post_away_score","post_home_score","post_bat_score","post_fld_score","if_fielding_alignment","of_fielding_alignment","spin_axis","delta_home_win_exp","delta_run_exp"
"FF","2021-07-17","98.3","-3.14","4.79","Kimbrel, Craig",444482,518886,"walk","ball",,,,,"14","David Peralta walks.","R","L","R","ARI","CHC","B",,,"3","2",2021,"-1.06","1.29","1.95","2.00",,,,"0","9","Bot",,,,,"575929",,,16.28633601955925,-142.13241014984,-5.02434374623865,-18.307584348771698,34.94724900246652,-13.58505501653749,"3.63","1.57",,,,"98.1","2519","6.7",633319,518886,"575929","519203","663538","621550","595879","664023","542364","592178","53.78",,,"0.7","1","0","0",,"71","8","4-Seam Fastball","2","4","2","4","4","2","2","4","Infield shift","Standard","228","0.09","0.329"
"FF","2021-07-17","97.0","-2.92","4.9","Kimbrel, Craig",444482,518886,,"foul",,,,,"1","David Peralta walks.","R","L","R","ARI","CHC","S",,,"3","2",2021,"-1.01","1.24","-0.51","3.33",,,,"0","9","Bot",,,,,"575929",,,8.792266854451626,-141.01359128977427,-1.4761625341048856,-15.468502680528498,32.347217746690504,-15.487568090980556,"3.41","1.56",,,,"97.4","2347","6.6",633319,518886,"575929","519203","663538","621550","595879","664023","542364","592178","53.93",,,,,,,,"71","7","4-Seam Fastball","2","4","2","4","4","2","2","4","Infield shift","Standard","220","0","0"
"FF","2021-07-17","97.1","-3.1","4.67","Kimbrel, Craig",444482,518886,,"foul",,,,,"1","David Peralta walks.","R","L","R","ARI","CHC","S",,,"3","2",2021,"-1.09","1.2","-0.40","2.90",,,,"0","9","Bot",,,,,"575929",,,9.798199244803621,-141.11032829412548,-1.959736410971687,-16.75284917308495,31.9601820716302,-15.896233168280682,"3.41","1.56","223","78.7","24","97.9","2386","6.8",633319,518886,"575929","519203","663538","621550","595879","664023","542364","592178","53.7",,,,,,,,"71","6","4-Seam Fastball","2","4","2","4","4","2","2","4","Infield shift","Standard","226","0","0"
"FF","2021-07-17","97.0","-3.1","4.88","Kimbrel, Craig",444482,518886,,"foul",,,,,"4","David Peralta walks.","R","L","R","ARI","CHC","S",,,"3","1",2021,"-0.8","1.31","-0.54","2.66",,,,"0","9","Bot",,,,,"575929",,,8.686725371367844,-140.98703701499187,-3.4330349897777275,-12.549807909213351,31.006054150468888,-14.081636072565058,"3.41","1.56",,,,"97.5","2340","6.6",633319,518886,"575929","519203","663538","621550","595879","664023","542364","592178","53.93",,,,,,,,"71","5","4-Seam Fastball","2","4","2","4","4","2","2","4","Infield shift","Standard","222","0","-0.077"
"FF","2021-07-17","98.0","-3.12","4.86","Kimbrel, Craig",444482,518886,,"ball",,,,,"11","David Peralta walks.","R","L","R","ARI","CHC","B",,,"2","1",2021,"-0.74","1.14","-0.69","3.86",,,,"0","9","Bot",,,,,"575929",,,8.359929095007816,-142.51219753236632,0.1706476608305859,-12.031296660068008,31.755857582191613,-16.875718060077446,"3.61","1.64",,,,"98.8","2136","6.7",633319,518886,"575929","519203","663538","621550","595879","664023","542364","592178","53.77",,,,,,,,"71","4","4-Seam Fastball","2","4","2","4","4","2","2","4","Infield shift","Standard","218","0","0.113"
"KC","2021-07-17","87.5","-3.12","4.85","Kimbrel, Craig",444482,518886,,"ball",,,,,"14","David Peralta walks.","R","L","R","ARI","CHC","B",,,"1","1",2021,"0.94","-0.4","0.73","0.12",,,,"0","9","Bot",,,,,"575929",,,7.3448575302148935,-127.13886089743801,-4.375337293572922,8.595833346975146,27.445239312894724,-35.79633307817088,"3.6","1.63",,,,"87.5","2569","6.5",633319,518886,"575929","519203","663538","621550","595879","664023","542364","592178","54.01",,,,,,,,"71","3","Knuckle Curve","2","4","2","4","4","2","2","4","Infield shift","Standard","57","0","0.052"
"KC","2021-07-17","86.6","-3.06","4.92","Kimbrel, Craig",444482,518886,,"called_strike",,,,,"9","David Peralta walks.","R","L","R","ARI","CHC","S",,,"1","0",2021,"0.81","-0.53","0.76","2.03",,,,"0","9","Bot",,,,,"575929",,,7.501069679105494,-125.93299492345825,0.4545911034311123,6.8800463200835065,27.585694300495238,-38.09738236327265,"3.46","1.58",,,,"86.5","2570","6.5",633319,518886,"575929","519203","663538","621550","595879","664023","542364","592178","54.04",,,,,,,,"71","2","Knuckle Curve","2","4","2","4","4","2","2","4","Infield shift","Standard","60","0","-0.049"
"FF","2021-07-17","97.9","-3.06","4.89","Kimbrel, Craig",444482,518886,,"ball",,,,,"11","David Peralta walks.","R","L","R","ARI","CHC","B",,,"0","0",2021,"-0.8","1.16","-0.18","3.74",,,,"0","9","Bot",,,,,"575929",,,9.658790574296413,-142.2773650265418,-0.2660040343897466,-13.239602848202136,34.892282362553324,-16.616821190130082,"3.58","1.58",,,,"98","2115","6.6",633319,518886,"575929","519203","663538","621550","595879","664023","542364","592178","53.92",,,,,,,,"71","1","4-Seam Fastball","2","4","2","4","4","2","2","4","Infield shift","Standard","226","0","0.038"
"FF","2021-07-16","96.3","-3.21","4.92","Kimbrel, Craig",502210,518886,"strikeout","swinging_strike",,,,,"1","Josh Reddick strikes out swinging.","R","L","R","ARI","CHC","S","2",,"2","2",2021,"-0.6","1.36","-0.34","3.57",,,,"2","9","Bot",,,,,"575929",,,9.007457325142715,-139.97251556789354,-1.063415027760218,-10.029712038929688,33.11389323613564,-14.365237480567941,"3.47","1.59",,,,"96.3","2379","6.4",633296,518886,"575929","519203","663538","621550","595879","664023","545350","592178","54.05",,,"0","1","0","0",,"73","7","4-Seam Fastball","1","5","1","5","5","1","1","5","Infield shift","Standard","220","-0.001","-0.091"
"FF","2021-07-16","95.6","-2.91","4.83","Kimbrel, Craig",502210,518886,,"foul",,,,,"5","Josh Reddick strikes out swinging.","R","L","R","ARI","CHC","S",,,"2","2",2021,"-0.8","1.28","-0.14","2.35",,,,"2","9","Bot",,,,,"575929",,,9.164202755460778,-138.97223933202633,-3.822134530653755,-12.443267867859246,31.546839513529438,-14.848887289337625,"3.47","1.59","238","71.0","42","96.1","2285","6.6",633296,518886,"575929","519203","663538","621550","595879","664023","545350","592178","53.86",,,,,,,,"73","6","4-Seam Fastball","1","5","1","5","5","1","1","5","Infield shift","Standard","222","-0.001","0"
"FF","2021-07-16","96.7","-3.27","4.89","Kimbrel, Craig",502210,518886,,"ball",,,,,"11","Josh Reddick strikes out swinging.","R","L","R","ARI","CHC","B",,,"1","2",2021,"-0.78","1.27","-1.06","4.55",,,,"2","9","Bot",,,,,"575929",,,7.69554808925473,-140.59096409361382,1.7676860922009714,-12.111908954062484,32.68031558590389,-15.952298394061362,"3.33","1.57",,,,"96.8","2409","6.5",633296,518886,"575929","519203","663538","621550","595879","664023","545350","592178","54.05",,,,,,,,"73","5","4-Seam Fastball","1","5","1","5","5","1","1","5","Infield shift","Standard","221","-0.001","0.018"
"KC","2021-07-16","86.8","-2.94","5.04","Kimbrel, Craig",502210,518886,,"foul",,,,,"8","Josh Reddick strikes out swinging.","R","L","R","ARI","CHC","S",,,"1","2",2021,"0.72","-0.25","0.11","2.06",,,,"2","9","Bot",,,,,"575929",,,5.859947498519595,-126.31971691861352,-0.4162852033876554,6.413502462606292,26.655801528737623,-34.92966283084545,"3.47","1.59","274","95.7","20","86.9","2651","6.4",633296,518886,"575929","519203","663538","621550","595879","664023","545350","592178","54.1",,,,,,,,"73","4","Knuckle Curve","1","5","1","5","5","1","1","5","Infield shift","Standard","58","-0.001","0"
"KC","2021-07-16","87.3","-2.97","5.02","Kimbrel, Craig",502210,518886,,"swinging_strike",,,,,"14","Josh Reddick strikes out swinging.","R","L","R","ARI","CHC","S",,,"1","1",2021,"0.88","-0.34","1.23","0.40",,,,"2","9","Bot",,,,,"575929",,,8.309000203668186,-126.79696593235879,-4.172080521164235,7.5067084533082475,28.773423661703617,-35.09746033297988,"3.47","1.59",,,,"87","2652","6.5",633296,518886,"575929","519203","663538","621550","595879","664023","545350","592178","54.03",,,,,,,,"73","3","Knuckle Curve","1","5","1","5","5","1","1","5","Infield shift","Standard","56","-0.001","-0.027"
"FF","2021-07-16","97.4","-3.05","4.8","Kimbrel, Craig",502210,518886,,"ball",,,,,"14","Josh Reddick strikes out swinging.","R","L","R","ARI","CHC","B",,,"0","1",2021,"-0.85","1.24","0.94","2.18",,,,"2","9","Bot",,,,,"575929",,,12.65252836615447,-141.19784482926414,-4.259674284932734,-14.51373123239274,35.79832179720833,-14.841493347045157,"3.4","1.62",,,,"96.9","2361","6.5",633296,518886,"575929","519203","663538","621550","595879","664023","545350","592178","54.05",,,,,,,,"73","2","4-Seam Fastball","1","5","1","5","5","1","1","5","Infield shift","Standard","231","-0.001","0.014"
"FF","2021-07-16","96.6","-3.16","4.78","Kimbrel, Craig",502210,518886,,"called_strike",,,,,"11","Josh Reddick strikes out swinging.","R","L","R","ARI","CHC","S",,,"0","0",2021,"-1.06","1.21","-0.83","3.11",,,,"2","9","Bot",,,,,"575929",,,8.631308438655925,-140.37983025888636,-1.5861011042808293,-16.12084899166867,35.406592916257736,-16.187117788872733,"3.46","1.64",,,,"96.3","2387","6.4",633296,518886,"575929","519203","663538","621550","595879","664023","545350","592178","54.08",,,,,,,,"73","1","4-Seam Fastball","1","5","1","5","5","1","1","5","Infield shift","Standard","230","-0.001","-0.018"
"KC","2021-07-16","88.2","-2.98","4.85","Kimbrel, Craig",662139,518886,"strikeout","swinging_strike_blocked",,,,,"14","Daulton Varsho strikes out swinging, catcher Willson Contreras to first baseman Anthony Rizzo.","R","L","R","ARI","CHC","S","2",,"2","2",2021,"0.7","-0.55","1.49","0.13",,,,"1","9","Bot",,,,,"575929",,,9.435041880706365,-128.0094838563479,-4.172925858949051,5.574404454776639,28.45541572417295,-37.43355671436092,"3.3","1.5",,,,"88.2","2663","6.6",633296,518886,"575929","519203","663538","621550","595879","664023","545350","592178","53.9",,,"0","1","0","0",,"72","5","Knuckle Curve","1","5","1","5","5","1","1","5","Infield shift","Standard","54","-0.005","-0.142"
"FF","2021-07-16","98.0","-3.08","4.78","Kimbrel, Craig",662139,518886,,"ball",,,,,"3","Daulton Varsho strikes out swinging, catcher Willson Contreras to first baseman Anthony Rizzo.","R","L","R","ARI","CHC","B",,,"1","2",2021,"-0.85","1.27","0.54","2.99",,,,"1","9","Bot",,,,,"575929",,,11.726079593513138,-142.3064209134824,-2.247195737885334,-14.24644536860315,33.40058677735993,-14.627872676837523,"3.07","1.4",,,,"97.9","2322","6.4",633296,518886,"575929","519203","663538","621550","595879","664023","545350","592178","54.08",,,,,,,,"72","4","4-Seam Fastball","1","5","1","5","5","1","1","5","Infield shift","Standard","225","0","0.028"
"KC","2021-07-16","86.2","-3.1","4.81","Kimbrel, Craig",662139,518886,,"swinging_strike",,,,,"14","Daulton Varsho strikes out swinging, catcher Willson Contreras to first baseman Anthony Rizzo.","R","L","R","ARI","CHC","S",,,"1","1",2021,"0.93","-0.77","1.13","-0.18",,,,"1","9","Bot",,,,,"575929",,,8.212811222186385,-125.21165559456918,-3.966810473571965,7.753096535761035,28.700323347352764,-39.53476151268439,"3.3","1.5",,,,"86.2","2611","6.7",633296,518886,"575929","519203","663538","621550","595879","664023","545350","592178","53.79",,,,,,,,"72","3","Knuckle Curve","1","5","1","5","5","1","1","5","Infield shift","Standard","50","0","-0.043"
"FF","2021-07-16","97.8","-3","4.9","Kimbrel, Craig",662139,518886,,"ball",,,,,"11","Daulton Varsho strikes out swinging, catcher Willson Contreras to first baseman Anthony Rizzo.","R","L","R","ARI","CHC","B",,,"0","1",2021,"-0.93","1","-0.73","4.04",,,,"1","9","Bot",,,,,"575929",,,8.272001826544631,-142.102520267881,0.9035507340653766,-14.568483159670444,34.63941206559905,-19.107288083036604,"3.25","1.44",,,,"97.7","2185","6.5",633296,518886,"575929","519203","663538","621550","595879","664023","545350","592178","54.02",,,,,,,,"72","2","4-Seam Fastball","1","5","1","5","5","1","1","5","Infield shift","Standard","223","0","0.021"
"FF","2021-07-16","97.0","-3.12","4.81","Kimbrel, Craig",662139,518886,,"called_strike",,,,,"1","Daulton Varsho strikes out swinging, catcher Willson Contreras to first baseman Anthony Rizzo.","R","L","R","ARI","CHC","S",,,"0","0",2021,"-0.78","1.08","-0.76","2.95",,,,"1","9","Bot",,,,,"575929",,,8.127680847471726,-141.0947531709733,-1.8859587329280005,-12.255836503124675,32.975551682570476,-17.5598935509378,"2.97","1.38",,,,"97.3","2104","6.6",633296,518886,"575929","519203","663538","621550","595879","664023","545350","592178","53.94",,,,,,,,"72","1","4-Seam Fastball","1","5","1","5","5","1","1","5","Infield shift","Standard","224","0","-0.027"
"FF","2021-07-16","98.2","-2.92","5.02","Kimbrel, Craig",642165,518886,"field_out","hit_into_play",,,,,"5","Josh VanMeter flies out to left fielder Ian Happ.","R","L","R","ARI","CHC","X","7","fly_ball","1","1",2021,"-0.88","0.96","0.04","2.50",,,,"0","9","Bot",73.13,76.27,,,"575929",,,10.083770940498407,-142.61440582239095,-3.5523774345746513,-14.444409312715512,34.18865883832641,-18.37815208755696,"3.32","1.51","331","88.5","32","98.2","2301","6.5",633296,518886,"575929","519203","663538","621550","595879","664023","545350","592178","53.99","0.034","0.046","0","1","0","0","3","71","3","4-Seam Fastball","1","5","1","5","5","1","1","5","Infield shift","Standard","223","-0.01","-0.23"
"FF","2021-07-16","98.0","-2.94","5.04","Kimbrel, Craig",642165,518886,,"ball",,,,,"11","Josh VanMeter flies out to left fielder Ian Happ.","R","L","R","ARI","CHC","B",,,"0","1",2021,"-0.66","1.21","-0.11","4.90",,,,"0","9","Bot",,,,,"575929",,,9.173817913283871,-142.3131105669703,2.3791991438151063,-11.229765994987883,35.765297038164256,-16.67168074647976,"3.51","1.61",,,,"97.8","2259","6.5",633296,518886,"575929","519203","663538","621550","595879","664023","545350","592178","54.01",,,,,,,,"71","2","4-Seam Fastball","1","5","1","5","5","1","1","5","Infield shift","Standard","224","0","0.027"
"FF","2021-07-16","98.2","-2.94","4.98","Kimbrel, Craig",642165,518886,,"called_strike",,,,,"6","Josh VanMeter flies out to left fielder Ian Happ.","R","L","R","ARI","CHC","S",,,"0","0",2021,"-0.8","1.06","0.36","2.68",,,,"0","9","Bot",,,,,"575929",,,10.836867721444351,-142.56298525548567,-3.1581219188324434,-13.562334928746733,34.91337345663938,-17.2617860474285,"3.5","1.63",,,,"98.2","2175","6.6",633296,518886,"575929","519203","663538","621550","595879","664023","545350","592178","53.92",,,,,,,,"71","1","4-Seam Fastball","1","5","1","5","5","1","1","5","Infield shift","Standard","218","0","-0.038"
"FF","2021-07-07","96.8","-3.22","4.7","Kimbrel, Craig",543543,518886,"strikeout","swinging_strike",,,,,"3","Brad Miller strikes out swinging.","R","L","R","CHC","PHI","S","2",,"2","2",2021,"-0.79","1.21","0.34","3.07",,,"664761","2","9","Top",,,,,"575929",,,11.289124420597044,-140.57949094620204,-1.5828440124087386,-12.835985998069873,28.5762544942609,-15.894374159442124,"3.47","1.59",,,,"97.3","2155","6.4",633375,518886,"575929","519203","663538","621550","642727","592626","542364","518792","54.06",,,"0","1","0","0",,"71","5","4-Seam Fastball","8","3","3","8","3","8","3","8","Standard","Standard","231","0.001","-0.192"
"FF","2021-07-07","96.6","-3.02","4.64","Kimbrel, Craig",543543,518886,,"foul",,,,,"14","Brad Miller strikes out swinging.","R","L","R","CHC","PHI","S",,,"2","1",2021,"-0.65","1.23","1.17","2.23",,,"664761","2","9","Top",,,,,"575929",,,12.700345931985487,-140.16926000724283,-3.6873988013234813,-11.2813552677521,28.586052070741243,-15.254248585067398,"3.47","1.59","4","80.5","-30","97.3","2198","6.6",633375,518886,"575929","519203","663538","621550","642727","592626","542364","518792","53.87",,,,,,,,"71","4","4-Seam Fastball","8","3","3","8","3","8","3","8","Standard","Standard","226","0","-0.063"
"FF","2021-07-07","96.9","-3.05","4.63","Kimbrel, Craig",543543,518886,,"ball",,,,,"14","Brad Miller strikes out swinging.","R","L","R","CHC","PHI","B",,,"1","1",2021,"-0.79","1.15","1.00","2.08",,,"664761","2","9","Top",,,,,"575929",,,12.641075315221748,-140.60539804334041,-3.933397862032873,-13.12427887329772,28.9671134343427,-16.09353201211031,"3.23","1.41",,,,"97.6","2184","6.6",633375,518886,"575929","519203","663538","621550","642727","592626","542364","518792","53.87",,,,,,,,"71","3","4-Seam Fastball","8","3","3","8","3","8","3","8","Standard","Standard","224","0","0.041"
"FF","2021-07-07","96.9","-3.22","4.74","Kimbrel, Craig",543543,518886,,"swinging_strike",,,,,"3","Brad Miller strikes out swinging.","R","L","R","CHC","PHI","S",,,"1","0",2021,"-0.76","1.24","0.66","3.05",,,"664761","2","9","Top",,,,,"575929",,,12.129998035731004,-140.69357664713928,-1.8190871502936172,-12.714390093839445,28.74627804873399,-15.372955525272232,"3.47","1.59",,,,"97.6","2254","6.6",633375,518886,"575929","519203","663538","621550","642727","592626","542364","518792","53.94",,,,,,,,"71","2","4-Seam Fastball","8","3","3","8","3","8","3","8","Standard","Standard","225","0","-0.048"
"KC","2021-07-07","87.0","-3","4.86","Kimbrel, Craig",543543,518886,,"ball",,,,,"14","Brad Miller strikes out swinging.","R","L","R","CHC","PHI","B",,,"0","0",2021,"0.52","-0.31","0.25","1.36",,,"664761","2","9","Top",,,,,"575929",,,6.7564827128358385,-126.64155050358019,-1.628849874555487,4.337942898375063,23.939769980369988,-35.40072483889048,"3.17","1.53",,,,"87.6","2496","6.5",633375,518886,"575929","519203","663538","621550","642727","592626","542364","518792","54",,,,,,,,"71","1","Knuckle Curve","8","3","3","8","3","8","3","8","Standard","Standard","54","0","0.036"
"KC","2021-07-07","85.7","-2.89","4.91","Kimbrel, Craig",664761,518886,"single","hit_into_play",,,,,"5","Alec Bohm singles on a sharp ground ball to center fielder Rafael Ortega.","R","R","R","CHC","PHI","X","8","ground_ball","1","2",2021,"0.68","-0.46","0.13","2.59",,,,"2","9","Top",132.09,91.46,,,"575929",,,5.809241798407537,-124.77314235479119,1.7132889839753649,5.955007054188491,24.519131866299283,-37.59404179196744,"3.58","1.68","40","104.0","-2","86.2","2580","6.5",633375,518886,"575929","519203","663538","621550","642727","592626","542364","518792","53.98","0.394","0.355","0.9","1","1","0","4","70","4","Knuckle Curve","8","3","3","8","3","8","3","8","Standard","Standard","59","-0.001","0.152"
"FF","2021-07-07","97.3","-3.08","4.67","Kimbrel, Craig",664761,518886,,"foul",,,,,"1","Alec Bohm singles on a sharp ground ball to center fielder Rafael Ortega.","R","R","R","CHC","PHI","S",,,"1","1",2021,"-0.74","1.25","-0.34","3.58",,,,"2","9","Top",,,,,"575929",,,9.070358535585383,-141.3362869573889,-0.20497183406164016,-12.090032149213188,35.18130638261004,-15.702180389572865,"3.58","1.68","226","84.0","59","97","2274","6.4",633375,518886,"575929","519203","663538","621550","642727","592626","542364","518792","54.06",,,,,,,,"70","3","4-Seam Fastball","8","3","3","8","3","8","3","8","Standard","Standard","227","0","-0.027"
"FF","2021-07-07","97.0","-2.97","4.71","Kimbrel, Craig",664761,518886,,"swinging_strike",,,,,"5","Alec Bohm singles on a sharp ground ball to center fielder Rafael Ortega.","R","R","R","CHC","PHI","S",,,"1","0",2021,"-0.74","1.2","-0.27","2.71",,,,"2","9","Top",,,,,"575929",,,9.070746779084805,-141.06409074481041,-2.5763904088860348,-12.014377068384231,32.37399113937211,-15.732877926299546,"3.58","1.68",,,,"98.5","2244","7.2",633375,518886,"575929","519203","663538","621550","642727","592626","542364","518792","53.3",,,,,,,,"70","2","4-Seam Fastball","8","3","3","8","3","8","3","8","Standard","Standard","221","0","-0.02"
"FF","2021-07-07","97.5","-2.98","4.75","Kimbrel, Craig",664761,518886,,"ball",,,,,"14","Alec Bohm singles on a sharp ground ball to center fielder Rafael Ortega.","R","R","R","CHC","PHI","B",,,"0","0",2021,"-0.79","1.18","1.32","1.95",,,,"2","9","Top",,,,,"575929",,,13.41341587795485,-141.32533877741585,-4.7014774070255045,-13.596133961586242,32.17638459668941,-15.399400579580547,"3.7","1.75",,,,"97.7","2203","6.6",633375,518886,"575929","519203","663538","621550","642727","592626","542364","518792","53.86",,,,,,,,"70","1","4-Seam Fastball","8","3","3","8","3","8","3","8","Standard","Standard","224","0","0.016"
"FF","2021-07-07","97.4","-3.12","4.67","Kimbrel, Craig",544369,518886,"field_out","hit_into_play",,,,,"1","Didi Gregorius flies out to left fielder Joc Pederson.","R","L","R","CHC","PHI","X","7","fly_ball","1","2",2021,"-0.93","1.16","-0.30","3.07",,,,"1","9","Top",86.74,93.72,,,"575929",,,9.721775912791713,-141.6357131921596,-1.4492924862857794,-14.659624924781838,30.345415730062747,-16.41898835413194,"3.49","1.6","280","82.6","37","98","2189","6.5",633375,518886,"575929","519203","663538","621550","642727","592626","542364","518792","53.99","0.011","0.011","0","1","0","0","3","69","4","4-Seam Fastball","8","3","3","8","3","8","3","8","Infield shift","Standard","230","0.002","-0.114"
"FF","2021-07-07","96.9","-3.1","4.73","Kimbrel, Craig",544369,518886,,"foul",,,,,"5","Didi Gregorius flies out to left fielder Joc Pederson.","R","L","R","CHC","PHI","S",,,"1","1",2021,"-0.79","1.11","0.00","2.81",,,,"1","9","Top",,,,,"575929",,,10.094767327764286,-140.81463378019743,-2.1201661991173077,-12.703554208619307,30.33719953766678,-17.072627270526464,"3.49","1.6","235","75.1","39","97.3","2251","6.5",633375,518886,"575929","519203","663538","621550","642727","592626","542364","518792","54.01",,,,,,,,"69","3","4-Seam Fastball","8","3","3","8","3","8","3","8","Infield shift","Standard","225","0","-0.043"
"FF","2021-07-07","96.6","-2.81","4.78","Kimbrel, Craig",544369,518886,,"swinging_strike",,,,,"4","Didi Gregorius flies out to left fielder Joc Pederson.","R","L","R","CHC","PHI","S",,,"1","0",2021,"-0.81","1.23","-0.55","2.51",,,,"1","9","Top",,,,,"575929",,,7.900810511103637,-140.49690612822343,-3.304790822062358,-12.45443410666042,31.2868973801484,-15.332910579589427,"3.49","1.6",,,,"97.1","2225","6.6",633375,518886,"575929","519203","663538","621550","642727","592626","542364","518792","53.94",,,,,,,,"69","2","4-Seam Fastball","8","3","3","8","3","8","3","8","Infield shift","Standard","224","0","-0.032"
"FF","2021-07-07","96.8","-3.05","4.83","Kimbrel, Craig",544369,518886,,"ball",,,,,"1","Didi Gregorius flies out to left fielder Joc Pederson.","R","L","R","CHC","PHI","B",,,"0","0",2021,"-0.89","1.29","-0.63","3.23",,,,"1","9","Top",,,,,"575929",,,8.525923990593006,-140.81223233999765,-1.6611902317530336,-13.71196503113994,31.583101949002277,-14.884890935180673,"3.15","1.6",,,,"97.5","2243","6.7",633375,518886,"575929","519203","663538","621550","642727","592626","542364","518792","53.83",,,,,,,,"69","1","4-Seam Fastball","8","3","3","8","3","8","3","8","Infield shift","Standard","227","0","0.026"
"FF","2021-07-07","96.4","-3.14","4.69","Kimbrel, Craig",656555,518886,"field_out","hit_into_play",,,,,"5","Rhys Hoskins pops out to first baseman Anthony Rizzo.","R","R","R","CHC","PHI","X","3","popup","3","1",2021,"-0.78","1.13","0.02","2.85",,,,"0","9","Top",148.82,162.94,,,"575929",,,10.219179957903355,-140.1457972233227,-1.9236392753599674,-12.498338997676047,28.46737627252585,-16.97251166116114,"3.55","1.63","138","88.0","69","97.3","2071","6.6",633375,518886,"575929","519203","663538","621550","642727","592626","542364","518792","53.87","0.009","0.01","0","1","0","0","3","68","5","4-Seam Fastball","8","3","3","8","3","8","3","8","Standard","Standard","222","0.003","-0.395"
"FF","2021-07-07","97.6","-2.77","4.72","Kimbrel, Craig",656555,518886,,"ball",,,,,"14","Rhys Hoskins pops out to first baseman Anthony Rizzo.","R","R","R","CHC","PHI","B",,,"2","1",2021,"-0.95","1.25","0.68","0.96",,,,"0","9","Top",,,,,"575929",,,11.501806851337596,-141.5407388103358,-7.51934989793714,-15.288071100809603,31.13834027483752,-13.700032883722765,"3.57","1.69",,,,"98.1","2230","6.7",633375,518886,"575929","519203","663538","621550","642727","592626","542364","518792","53.84",,,,,,,,"68","4","4-Seam Fastball","8","3","3","8","3","8","3","8","Standard","Standard","224","0","0.113"
"FF","2021-07-07","97.0","-3.05","4.85","Kimbrel, Craig",656555,518886,,"called_strike",,,,,"5","Rhys Hoskins pops out to first baseman Anthony Rizzo.","R","R","R","CHC","PHI","S",,,"2","0",2021,"-0.59","1.35","0.17","3.00",,,,"0","9","Top",,,,,"575929",,,10.002110452054522,-140.8858060758098,-2.4690378160241035,-10.149163387144721,33.00218904287967,-13.9080511614495,"3.64","1.66",,,,"97.4","2196","6.7",633375,518886,"575929","519203","663538","621550","642727","592626","542364","518792","53.83",,,,,,,,"68","3","4-Seam Fastball","8","3","3","8","3","8","3","8","Standard","Standard","221","0","-0.067"
"FF","2021-07-07","96.9","-3.18","4.79","Kimbrel, Craig",656555,518886,,"ball",,,,,"12","Rhys Hoskins pops out to first baseman Anthony Rizzo.","R","R","R","CHC","PHI","B",,,"1","0",2021,"-0.62","1.24","0.30","3.72",,,,"0","9","Top",,,,,"575929",,,10.775856867600861,-140.77973420913168,-0.10267539846441326,-10.785269091312653,32.51890029610976,-15.932402053057851,"3.55","1.61",,,,"97.3","2182","6.6",633375,518886,"575929","519203","663538","621550","642727","592626","542364","518792","53.86",,,,,,,,"68","2","4-Seam Fastball","8","3","3","8","3","8","3","8","Standard","Standard","225","0","0.07"
"KC","2021-07-07","84.9","-3.06","4.98","Kimbrel, Craig",656555,518886,,"ball",,,,,"11","Rhys Hoskins pops out to first baseman Anthony Rizzo.","R","R","R","CHC","PHI","B",,,"0","0",2021,"1.08","-0.27","-1.21","2.95",,,,"0","9","Top",,,,,"575929",,,2.1740336979247212,-123.77724307869615,2.036339713394883,10.781993178008484,22.246874443383962,-35.55346212654491,"3.6","1.78",,,,"85.6","2385","6.4",633375,518886,"575929","519203","663538","621550","642727","592626","542364","518792","54.09",,,,,,,,"68","1","Knuckle Curve","8","3","3","8","3","8","3","8","Standard","Standard","51","0","0.038"
"FF","2021-07-03","98.5","-2.78","4.86","Kimbrel, Craig",592206,518886,"strikeout","called_strike",,,,,"12","Nick Castellanos called out on strikes.","R","R","R","CIN","CHC","S","2",,"2","2",2021,"-0.95","1.23","0.95","2.67",,,"608385","2","8","Bot",,,,,"575929",,,12.31963393530446,-142.91722080144885,-3.334014881984328,-15.841344279556894,32.815384317814605,-14.704644957862586,"3.49","1.67",,,,"98.6","2398","6.5",633441,518886,"575929","519203","519299","621550","595879","592626","545350","592178","54",,,"0","1","0","0",,"64","5","4-Seam Fastball","3","2","3","2","2","3","3","2","Standard","Standard","225","-0.014","-0.192"
