"pitch_type","game_date","release_speed","release_pos_x","release_pos_z","player_name","batter","pitcher","events","description","spin_dir","spin_rate_deprecated","break_angle_deprecated","break_length_deprecated","zone","des","game_type","stand","p_throws","home_team","away_team","type","hit_location","bb_type","balls","strikes","game_year","pfx_x","pfx_z","plate_x","plate_z","on_3b","on_2b","on_1b","outs_when_up","inning","inning_topbot","hc_x","hc_y","tfs_deprecated","tfs_zulu_deprecated","fielder_2","umpire","sv_id","vx0","vy0","vz0","ax","ay","az","sz_top","sz_bot","hit_distance_sc","launch_speed","launch_angle","effective_speed","release_spin_rate","release_extension","game_pk","pitcher","fielder_2","fielder_3","fielder_4","fielder_5","fielder_6","fielder_7","fielder_8","fielder_9","release_pos_y","estimated_ba_using_speedangle","estimated_woba_using_speedangle","woba_value","woba_denom","babip_value","iso_value","launch_speed_angle","at_bat_number","pitch_number","pitch_name","home_score","away_score","bat_score","fld_score","post_away_score","post_home_score","post_bat_score","post_fld_score","if_fielding_alignment","of_fielding_alignment","spin_axis","delta_home_win_exp","delta_run_exp"
"SL","2021-08-06","92.4","-0.34","6.33","Clase, Emmanuel",606992,661403,"strikeout","swinging_strike",,,,,"6","Eric Haase strikes out swinging.","R","R","R","CLE","DET","S","2",,"2","2",2021,"0.59","0.05","0.78","2.67","605612","543257","600869","1","9","Top",,,,,"595978",,,1.5653759224711175,-134.72486992231967,-3.686713643974878,6.961250271240931,27.155958272014328,-31.01939876594703,"3.3","1.5",,,,"93.3","2576","6.5",632990,661403,"595978","623912","680911","676391","642708","640458","664702","605548","53.97",,,"0","1","0","0",,"71","5","Slider","6","1","1","6","1","6","1","6","Standard","Standard","84","0.022","-0.702"
"FC","2021-08-06","100.1","-0.63","6.24","Clase, Emmanuel",606992,661403,,"swinging_strike",,,,,"3","Eric Haase strikes out swinging.","R","R","R","CLE","DET","S",,,"2","1",2021,"0.26","1.02","0.36","2.86","605612","543257","600869","1","9","Top",,,,,"595978",,,2.140084831400685,-145.7145094556094,-6.445703212574531,3.2163006642825036,32.59664919742199,-16.332162938025494,"3.3","1.5",,,,"100.9","2653","6.6",632990,661403,"595978","623912","680911","676391","642708","640458","664702","605548","53.88",,,,,,,,"71","4","Cutter","6","1","1","6","1","6","1","6","Standard","Standard","175","0","-0.229"
"FC","2021-08-06","99.4","-0.56","6.16","Clase, Emmanuel",606992,661403,,"called_strike",,,,,"12","Eric Haase strikes out swinging.","R","R","R","CLE","DET","S",,,"2","0",2021,"0.07","0.96","0.93","2.83","605612","543257","600869","1","9","Top",,,,,"595978",,,3.9454321473609837,-144.71917500030946,-6.03831783231353,0.10635971327510775,30.613765755659767,-17.529500149068564,"3.63","1.73",,,,"100.4","2635","6.6",632990,661403,"595978","623912","680911","676391","642708","640458","664702","605548","53.87",,,,,,,,"71","3","Cutter","6","1","1","6","1","6","1","6","Standard","Standard","183","0","-0.253"
"SL","2021-08-06","90.5","-0.62","6.2","Clase, Emmanuel",606992,661403,,"ball",,,,,"14","Eric Haase strikes out swinging.","R","R","R","CLE","DET","B",,,"1","0",2021,"0.57","0.09","1.20","1.19","605612","543257","600869","1","9","Top",,,,,"595978",,,3.3526309125043414,-131.70264025276285,-6.767384253394489,5.946836144153201,26.331992981675715,-30.007793598491098,"3.51","1.71",,,,"90.7","2529","6.3",632990,661403,"595978","623912","680911","676391","642708","640458","664702","605548","54.21",,,,,,,,"71","2","Slider","6","1","1","6","1","6","1","6","Standard","Standard","55","0","0.219"
"FC","2021-08-06","100.4","-0.82","6.18","Clase, Emmanuel",606992,661403,,"ball",,,,,"12","Eric Haase strikes out swinging.","R","R","R","CLE","DET","B",,,"0","0",2021,"0.32","0.94","1.21","3.50","605612","543257","600869","1","9","Top",,,,,"595978",,,4.889999515749036,-146.16566353605498,-4.348259128601281,3.5169806010129405,32.249752650315905,-17.923714072108332,"3.48","1.68",,,,"101.3","2623","6.6",632990,661403,"595978","623912","680911","676391","642708","640458","664702","605548","53.89",,,,,,,,"71","1","Cutter","6","1","1","6","1","6","1","6","Standard","Standard","174","0","0.132"
"FC","2021-07-31","100.9","-0.83","6.16","Clase, Emmanuel",571718,661403,"field_out","hit_into_play",,,,,"8","Brian Goodwin grounds out to first baseman Yu Chang.","R","L","R","CWS","CLE","X","3","ground_ball","3","2",2021,"0.05","0.85","0.09","1.90",,,,"2","9","Bot",155.08,168.27,,,"595978",,,2.4455283264391494,-146.84604650317118,-8.570234620783722,0.13624984931724446,33.76159866252911,-18.06725332602004,"3.37","1.53","4","87.8","-28","101.1","2731","6.3",633058,661403,"595978","644374","680911","608070","642708","623912","664702","640458","54.16","0.083","0.084","0","1","0","0","2","86","6","Cutter","11","12","11","12","12","11","11","12","Standard","Standard","174","-0.044","-0.134"
"FC","2021-07-31","101.9","-0.87","6.12","Clase, Emmanuel",571718,661403,,"ball",,,,,"11","Brian Goodwin grounds out to first baseman Yu Chang.","R","L","R","CWS","CLE","B",,,"2","2",2021,"0.3","1.07","-0.99","2.95",,,,"2","9","Bot",,,,,"595978",,,-1.0518460463705732,-148.35497097483105,-6.223426074519699,4.6759221265754265,34.206088211330325,-15.168153096301833,"3.27","1.53",,,,"102.1","2640","6.3",633058,661403,"595978","644374","680911","608070","642708","623912","664702","640458","54.23",,,,,,,,"86","5","Cutter","11","12","11","12","12","11","11","12","Standard","Standard","190","-0.044","0.043"
"SL","2021-07-31","93.8","-0.84","6.15","Clase, Emmanuel",571718,661403,,"swinging_strike",,,,,"2","Brian Goodwin grounds out to first baseman Yu Chang.","R","L","R","CWS","CLE","S",,,"2","1",2021,"0.26","0.5","0.17","3.36",,,,"2","9","Bot",,,,,"595978",,,2.029910029431287,-136.66184966636246,-2.6161274535081804,2.8569630460570314,29.794658189180012,-25.554155524169076,"3.37","1.53",,,,"94.1","2625","6.4",633058,661403,"595978","644374","680911","608070","642708","623912","664702","640458","54.1",,,,,,,,"86","4","Slider","11","12","11","12","12","11","11","12","Standard","Standard","103","-0.044","-0.028"
"SL","2021-07-31","92.7","-0.72","6.18","Clase, Emmanuel",571718,661403,,"ball",,,,,"11","Brian Goodwin grounds out to first baseman Yu Chang.","R","L","R","CWS","CLE","B",,,"1","1",2021,"0.45","0.05","-0.15","3.60",,,,"2","9","Bot",,,,,"595978",,,0.4835136451539248,-135.1024775344169,-0.9588818099667609,5.4138286182607605,27.68689001035117,-31.508942150664208,"3.27","1.5",,,,"93.3","2514","6.4",633058,661403,"595978","644374","680911","608070","642708","623912","664702","640458","54.07",,,,,,,,"86","3","Slider","11","12","11","12","12","11","11","12","Standard","Standard","88","-0.044","0.02"
"SL","2021-07-31","93.4","-0.51","6.09","Clase, Emmanuel",571718,661403,,"ball",,,,,"14","Brian Goodwin grounds out to first baseman Yu Chang.","R","L","R","CWS","CLE","B",,,"0","1",2021,"0.44","0.19","1.61","1.81",,,,"2","9","Bot",,,,,"595978",,,4.491602709235935,-135.97803104848091,-5.753560019475419,4.600941396138231,28.30866630631831,-28.741991936998023,"3.27","1.61",,,,"94.2","2598","6.6",633058,661403,"595978","644374","680911","608070","642708","623912","664702","640458","53.91",,,,,,,,"86","2","Slider","11","12","11","12","12","11","11","12","Standard","Standard","82","-0.044","0.014"
"FC","2021-07-31","101.8","-0.8","6.15","Clase, Emmanuel",571718,661403,,"called_strike",,,,,"11","Brian Goodwin grounds out to first baseman Yu Chang.","R","L","R","CWS","CLE","S",,,"0","0",2021,"0.15","1.07","-0.10","3.38",,,,"2","9","Bot",,,,,"595978",,,1.6061308873370808,-148.2687308377986,-5.118002064615411,1.8008853173784654,33.063422682012465,-15.409258340025861,"3.21","1.52",,,,"102.3","2575","6.3",633058,661403,"595978","644374","680911","608070","642708","623912","664702","640458","54.16",,,,,,,,"86","1","Cutter","11","12","11","12","12","11","11","12","Standard","Standard","177","-0.044","-0.018"
"FC","2021-07-31","100.3","-0.58","6.21","Clase, Emmanuel",683734,661403,"strikeout","swinging_strike",,,,,"14","Andrew Vaughn strikes out swinging.","R","R","R","CWS","CLE","S","2",,"1","2",2021,"0.05","1.05","1.37","1.66",,,,"1","9","Bot",,,,,"595978",,,5.275749489331548,-145.88004922795008,-9.766946507161057,-0.4096794406926809,29.805807597342913,-15.169432682393218,"3.37","1.53",,,,"100.8","2669","6.3",633058,661403,"595978","644374","680911","608070","642708","623912","664702","640458","54.21",,,"0","1","0","0",,"85","4","Cutter","11","12","11","12","12","11","11","12","Standard","Standard","178","-0.064","-0.114"
"SL","2021-07-31","92.6","-0.83","6.16","Clase, Emmanuel",683734,661403,,"foul",,,,,"4","Andrew Vaughn strikes out swinging.","R","R","R","CWS","CLE","S",,,"1","1",2021,"0.67","0.8","-0.45","2.50",,,,"1","9","Bot",,,,,"595978",,,-0.4730477665553401,-134.98988961106033,-5.398135787034864,8.31349298230574,25.353423146899186,-21.516725573365292,"3.37","1.53","179","82.0","63","93.6","2607","6.5",633058,661403,"595978","644374","680911","608070","642708","623912","664702","640458","54.03",,,,,,,,"85","3","Slider","11","12","11","12","12","11","11","12","Standard","Standard","93","0","-0.043"
"SL","2021-07-31","92.2","-0.67","6.18","Clase, Emmanuel",683734,661403,,"foul",,,,,"14","Andrew Vaughn strikes out swinging.","R","R","R","CWS","CLE","S",,,"1","0",2021,"0.55","0.65","0.63","1.38",,,,"1","9","Bot",,,,,"595978",,,2.107813182755263,-134.15548251101575,-7.814973408329918,6.215254338996641,27.244285349015993,-22.863425497605075,"3.37","1.53",,,,"92.5","2585","6.3",633058,661403,"595978","644374","680911","608070","642708","623912","664702","640458","54.17",,,,,,,,"85","2","Slider","11","12","11","12","12","11","11","12","Standard","Standard","99","0","-0.032"
"FC","2021-07-31","101.4","-0.93","6.09","Clase, Emmanuel",683734,661403,,"ball",,,,,"14","Andrew Vaughn strikes out swinging.","R","R","R","CWS","CLE","B",,,"0","0",2021,"0.13","1.35","1.36","1.75",,,,"1","9","Bot",,,,,"595978",,,6.107535502465308,-147.3475100237568,-10.107537059447765,0.5436501337836932,32.35788713775797,-10.289847493978813,"3.47","1.7",,,,"101.9","2578","6.5",633058,661403,"595978","644374","680911","608070","642708","623912","664702","640458","54.02",,,,,,,,"85","1","Cutter","11","12","11","12","12","11","11","12","Standard","Standard","190","0","0.026"
"SL","2021-07-31","92.7","-0.77","6.13","Clase, Emmanuel",660162,661403,"field_out","hit_into_play",,,,,"6","Yoan Moncada grounds out, second baseman Owen Miller to first baseman Yu Chang.","R","L","R","CWS","CLE","X","4","ground_ball","0","0",2021,"0.65","0.15","0.28","2.56",,,,"0","9","Bot",147.68,158.26,,,"595978",,,1.2808451583702565,-135.0803439887767,-3.7021516582688943,7.691797292828786,28.456621421462547,-29.772688544256425,"3.47","1.59","2","72.5","-47","93.1","2659","6.4",633058,661403,"595978","644374","680911","608070","642708","623912","664702","640458","54.11","0.14","0.126","0","1","0","0","2","84","1","Slider","11","12","11","12","12","11","11","12","Standard","Standard","69","-0.086","-0.241"
"FC","2021-07-25","100.5","-0.76","6.15","Clase, Emmanuel",664040,661403,"field_out","hit_into_play",,,,,"5","Brandon Lowe lines out to left fielder Harold Ramirez.","R","L","R","CLE","TB","X","7","line_drive","1","1",2021,"0.26","0.92","-0.09","2.55",,,,"2","9","Top",68.22,84.72,,,"547379",,,1.242241182903169,-146.39040496821684,-6.888268480264533,3.544062023064531,30.069800781020767,-17.654259062725885,"3.3","1.5","317","95.8","21","101.6","2679","6.6",633194,661403,"547379","644374","514917","676391","642708","623912","605548","669288","53.94","0.257","0.301","0","1","0","0","3","68","3","Cutter","3","2","2","3","2","3","2","3","Infield shift","Standard","180","0.035","-0.099"
"FC","2021-07-25","100.9","-0.59","6.18","Clase, Emmanuel",664040,661403,,"ball",,,,,"14","Brandon Lowe lines out to left fielder Harold Ramirez.","R","L","R","CLE","TB","B",,,"0","1",2021,"0.4","0.84","0.94","0.71",,,,"2","9","Top",,,,,"547379",,,3.3131426579947525,-146.7504965510236,-11.984570961254354,5.2207048512198595,28.49227964510863,-17.755233846046686,"3.2","1.39",,,,"101.9","2653","6.5",633194,661403,"547379","644374","514917","676391","642708","623912","605548","669288","54.02",,,,,,,,"68","2","Cutter","3","2","2","3","2","3","2","3","Infield shift","Standard","191","0","0.014"
"SL","2021-07-25","93.5","-0.67","6.09","Clase, Emmanuel",664040,661403,,"swinging_strike",,,,,"14","Brandon Lowe lines out to left fielder Harold Ramirez.","R","L","R","CLE","TB","S",,,"0","0",2021,"0.61","-0.2","0.97","0.65",,,,"2","9","Top",,,,,"547379",,,2.898014785989732,-136.04057953658892,-7.930726595809418,7.017592093148931,27.369857064039937,-33.27703867912366,"3.3","1.5",,,,"94.5","2609","6.7",633194,661403,"547379","644374","514917","676391","642708","623912","605548","669288","53.83",,,,,,,,"68","1","Slider","3","2","2","3","2","3","2","3","Infield shift","Standard","67","0","-0.018"
"SL","2021-07-25","92.4","-0.53","6.11","Clase, Emmanuel",621563,661403,"strikeout","foul_tip",,,,,"14","Joey Wendle strikes out on a foul tip.","R","L","R","CLE","TB","S","2",,"1","2",2021,"0.55","-0.45","1.03","1.78",,,,"1","9","Top",,,,,"547379",,,2.801804244890845,-134.60325945090585,-4.288064830748111,6.0909699981495145,27.679759628335646,-37.0053669996099,"3.41","1.56",,,,"92.8","2550","6.4",633194,661403,"547379","644374","514917","676391","642708","623912","605548","669288","54.13",,,"0","1","0","0",,"67","4","Slider","3","2","2","3","2","3","2","3","Standard","Standard","64","0.052","-0.114"
"SL","2021-07-25","91.7","-0.62","6.07","Clase, Emmanuel",621563,661403,,"swinging_strike",,,,,"14","Joey Wendle strikes out on a foul tip.","R","L","R","CLE","TB","S",,,"1","1",2021,"0.69","-0.07","0.61","1.22",,,,"1","9","Top",,,,,"547379",,,1.6396636128054003,-133.51395626249646,-6.342967254572268,7.958906177661165,25.986795957183233,-31.944194885620195,"3.41","1.56",,,,"92.5","2582","6.5",633194,661403,"547379","644374","514917","676391","642708","623912","605548","669288","53.97",,,,,,,,"67","3","Slider","3","2","2","3","2","3","2","3","Standard","Standard","73","0","-0.043"
"SL","2021-07-25","92.0","-0.61","6.08","Clase, Emmanuel",621563,661403,,"swinging_strike",,,,,"14","Joey Wendle strikes out on a foul tip.","R","L","R","CLE","TB","S",,,"1","0",2021,"0.66","-0.14","1.03","0.53",,,,"1","9","Top",,,,,"547379",,,2.7334649793195918,-133.97430689134782,-8.058409638733824,7.550561356971546,25.39718597912141,-32.47054375896776,"3.41","1.56",,,,"92.9","2540","6.5",633194,661403,"547379","644374","514917","676391","642708","623912","605548","669288","53.97",,,,,,,,"67","2","Slider","3","2","2","3","2","3","2","3","Standard","Standard","68","0","-0.032"
"SL","2021-07-25","92.3","-0.73","6.12","Clase, Emmanuel",621563,661403,,"ball",,,,,"14","Joey Wendle strikes out on a foul tip.","R","L","R","CLE","TB","B",,,"0","0",2021,"0.82","-0.14","1.43","1.34",,,,"1","9","Top",,,,,"547379",,,3.72630194510527,-134.35986641548365,-6.120521954521862,9.268135684739455,26.734382655470135,-32.90303434342029,"3.09","1.56",,,,"93.1","2526","6.6",633194,661403,"547379","644374","514917","676391","642708","623912","605548","669288","53.94",,,,,,,,"67","1","Slider","3","2","2","3","2","3","2","3","Standard","Standard","75","0","0.026"
"FC","2021-07-25","100.8","-0.66","6.12","Clase, Emmanuel",677551,661403,"field_out","hit_into_play",,,,,"12","Wander Franco grounds out, first baseman Yu Chang to pitcher Emmanuel Clase.","R","L","R","CLE","TB","X","3","ground_ball","3","2",2021,"0.44","0.86","1.22","2.96",,,,"0","9","Top",146.03,169.17,,,"547379",,,4.221097334544036,-146.80606645434398,-5.590122625977764,5.523321322878189,31.505486172370947,-18.60119809911765,"3.3","1.5","14","60.6","-10","101.8","2735","6.6",633194,661403,"547379","644374","514917","676391","642708","623912","605548","669288","53.92","0.069","0.062","0","1","0","0","2","66","7","Cutter","3","2","2","3","2","3","2","3","Standard","Standard","170","0.071","-0.317"
"SL","2021-07-25","91.3","-0.48","6.18","Clase, Emmanuel",677551,661403,,"ball",,,,,"14","Wander Franco grounds out, first baseman Yu Chang to pitcher Emmanuel Clase.","R","L","R","CLE","TB","B",,,"2","2",2021,"0.84","0.1","1.58","0.88",,,,"0","9","Top",,,,,"547379",,,3.393844937491181,-132.9440123576532,-7.763582869004187,9.440044836554648,25.299870440269345,-29.637264307560965,"3.14","1.35",,,,"92.1","2522","6.5",633194,661403,"547379","644374","514917","676391","642708","623912","605548","669288","54.04",,,,,,,,"66","6","Slider","3","2","2","3","2","3","2","3","Standard","Standard","58","0","0.101"
"SL","2021-07-25","91.0","-0.54","6.16","Clase, Emmanuel",677551,661403,,"foul",,,,,"14","Wander Franco grounds out, first baseman Yu Chang to pitcher Emmanuel Clase.","R","L","R","CLE","TB","S",,,"2","2",2021,"0.48","-0.28","0.96","1.18",,,,"0","9","Top",,,,,"547379",,,2.7237623777226414,-132.49418448827453,-6.0677678070118635,5.190389100347862,26.136676693870445,-34.49649079976362,"3.3","1.5",,,,"91.6","2477","6.5",633194,661403,"547379","644374","514917","676391","642708","623912","605548","669288","54.03",,,,,,,,"66","5","Slider","3","2","2","3","2","3","2","3","Standard","Standard","70","0","0"
"SL","2021-07-25","91.8","-0.56","6.17","Clase, Emmanuel",677551,661403,,"ball",,,,,"14","Wander Franco grounds out, first baseman Yu Chang to pitcher Emmanuel Clase.","R","L","R","CLE","TB","B",,,"1","2",2021,"0.67","0.26","1.26","1.25",,,,"0","9","Top",,,,,"547379",,,3.172786445953805,-133.6609175851422,-7.246661252676203,7.5110608011915385,25.51963190659883,-27.806694457216462,"3.05","1.34",,,,"92.5","2447","6.4",633194,661403,"547379","644374","514917","676391","642708","623912","605548","669288","54.08",,,,,,,,"66","4","Slider","3","2","2","3","2","3","2","3","Standard","Standard","89","0","0.043"
"SL","2021-07-25","91.3","-0.56","6.04","Clase, Emmanuel",677551,661403,,"swinging_strike",,,,,"14","Wander Franco grounds out, first baseman Yu Chang to pitcher Emmanuel Clase.","R","L","R","CLE","TB","S",,,"1","1",2021,"0.69","-0.06","0.45","0.96",,,,"0","9","Top",,,,,"547379",,,1.0824508348412105,-133.00108874053967,-6.864511619901616,8.011641524484997,26.30394983616121,-31.74197071341678,"3.3","1.5",,,,"92.2","2471","6.6",633194,661403,"547379","644374","514917","676391","642708","623912","605548","669288","53.93",,,,,,,,"66","3","Slider","3","2","2","3","2","3","2","3","Standard","Standard","89","0","-0.057"
"SL","2021-07-25","91.0","-0.61","6.17","Clase, Emmanuel",677551,661403,,"ball",,,,,"14","Wander Franco grounds out, first baseman Yu Chang to pitcher Emmanuel Clase.","R","L","R","CLE","TB","B",,,"0","1",2021,"0.87","0.38","1.08","0.43",,,,"0","9","Top",,,,,"547379",,,2.3874304655286624,-132.41222804098518,-9.347541235191498,9.808161772345814,26.354215699316168,-26.001724124486604,"3.14","1.39",,,,"91.4","2538","6.4",633194,661403,"547379","644374","514917","676391","642708","623912","605548","669288","54.13",,,,,,,,"66","2","Slider","3","2","2","3","2","3","2","3","Standard","Standard","83","0","0.027"
"SL","2021-07-25","88.7","-0.78","6.1","Clase, Emmanuel",677551,661403,,"foul",,,,,"14","Wander Franco grounds out, first baseman Yu Chang to pitcher Emmanuel Clase.","R","L","R","CLE","TB","S",,,"0","0",2021,"0.69","-0.19","0.77","1.03",,,,"0","9","Top",,,,,"547379",,,2.3617029924011854,-129.22077193159825,-6.099751652104701,7.419489650698957,22.335819947774052,-33.41255063516358,"3.3","1.5","0","33.1","32","89.9","2477","6.6",633194,661403,"547379","644374","514917","676391","642708","623912","605548","669288","53.94",,,,,,,,"66","1","Slider","3","2","2","3","2","3","2","3","Standard","Standard","77","0","-0.038"
"FC","2021-07-16","100.5","-0.43","6.27","Clase, Emmanuel",476704,661403,"home_run","hit_into_play",,,,,"9","Jed Lowrie homers (11) on a fly ball to right center field.    Elvis Andrus scores.","R","L","R","OAK","CLE","X",,"fly_ball","1","1",2021,"-0.2","1.16","0.53","2.08",,,"462101","1","9","Bot",200.31,58.28,,,"547379",,,3.1486133543379577,-146.23417801144603,-9.063341576691029,-3.536366455429557,33.06257660416016,-13.64564078840655,"3.37","1.53","393","103.9","31","101.1","2709","6.5",633264,661403,"547379","656252","514917","608070","642708","640458","605548","623912","53.98","0.854","1.692","2","1","0","3","6","75","3","Cutter","3","4","3","4","4","5","5","4","Standard","Standard","181","0.794","1.734"
"FC","2021-07-16","100.2","-0.58","6.3","Clase, Emmanuel",476704,661403,,"swinging_strike",,,,,"12","Jed Lowrie homers (11) on a fly ball to right center field.    Elvis Andrus scores.","R","L","R","OAK","CLE","S",,,"1","0",2021,"0.22","0.95","0.77","3.57",,,"462101","1","9","Bot",,,,,"547379",,,3.2375199450026213,-146.0772310053887,-4.516265689606765,2.5086101149211064,30.66697309012605,-17.72452578305221,"3.37","1.53",,,,"101.2","2757","6.5",633264,661403,"547379","656252","514917","608070","642708","640458","605548","623912","54",,,,,,,,"75","2","Cutter","3","4","3","4","4","3","3","4","Standard","Standard","176","-0.206","-0.051"
"FC","2021-07-16","100.6","-0.55","6.25","Clase, Emmanuel",476704,661403,,"ball",,,,,"13","Jed Lowrie homers (11) on a fly ball to right center field.    Elvis Andrus scores.","R","L","R","OAK","CLE","B",,,"0","0",2021,"0.25","0.82","-0.32","0.82",,,"462101","1","9","Bot",,,,,"547379",,,0.045305356331815656,-146.26274511062954,-11.7804577434666,3.59695258850202,28.63782330421013,-18.060571348423125,"3.33","1.65",,,,"101.6","2689","6.5",633264,661403,"547379","656252","514917","608070","642708","640458","605548","623912","54.03",,,,,,,,"75","1","Cutter","3","4","3","4","4","3","3","4","Standard","Standard","176","-0.206","0.046"
"FC","2021-07-16","100.8","-0.67","6.28","Clase, Emmanuel",621566,661403,"field_out","hit_into_play",,,,,"12","Matt Olson lines out to second baseman Cesar Hernandez.","R","L","R","OAK","CLE","X","4","line_drive","0","0",2021,"0.37","1.18","1.18","2.86",,,"462101","0","9","Bot",142.9,137.54,,,"547379",,,4.293079141214684,-146.63005541043572,-7.022133994203274,4.324520779688011,34.35237944854708,-13.690061430754902,"3.58","1.68","164","54.6","35","101.4","2369","6.6",633264,661403,"547379","656252","514917","608070","642708","640458","605548","623912","53.9","0.309","0.278","0","1","0","0","1","74","1","Cutter","3","4","3","4","4","3","3","4","Standard","Standard","193","-0.122","-0.387"
"FC","2021-07-16","100.1","-0.5","6.22","Clase, Emmanuel",462101,661403,"single","hit_into_play",,,,,"9","Elvis Andrus singles on a ground ball to right fielder Harold Ramirez.","R","R","R","OAK","CLE","X","9","ground_ball","2","1",2021,"0.12","1.32","0.45","1.99",,,,"0","9","Bot",172.14,103.37,,,"547379",,,2.359012957620515,-145.61269305982128,-9.476772579491861,1.223169681680058,33.142634676237,-11.395190837819259,"3.37","1.53","122","99.1","5","100.8","2523","6.6",633264,661403,"547379","656252","514917","608070","642708","640458","605548","623912","53.85","0.52","0.47","0.9","1","1","0","4","73","4","Cutter","3","4","3","4","4","3","3","4","Standard","Standard","182","0.134","0.362"
"FC","2021-07-16","99.6","-0.55","6.25","Clase, Emmanuel",462101,661403,,"called_strike",,,,,"3","Elvis Andrus singles on a ground ball to right fielder Harold Ramirez.","R","R","R","OAK","CLE","S",,,"2","0",2021,"0.1","1.07","0.57","3.15",,,,"0","9","Bot",,,,,"547379",,,2.8727873203431713,-145.03201735077806,-5.716768579134138,0.7885475479146767,30.335559014116654,-15.873881747379144,"3.17","1.43",,,,"100.3","2648","6.4",633264,661403,"547379","656252","514917","608070","642708","640458","605548","623912","54.08",,,,,,,,"73","3","Cutter","3","4","3","4","4","3","3","4","Standard","Standard","176","0","-0.067"
"FC","2021-07-16","98.6","-0.49","6.26","Clase, Emmanuel",462101,661403,,"ball",,,,,"14","Elvis Andrus singles on a ground ball to right fielder Harold Ramirez.","R","R","R","OAK","CLE","B",,,"1","0",2021,"0.47","0.73","1.38","0.42",,,,"0","9","Bot",,,,,"547379",,,4.0164786747730865,-143.20451830751523,-12.190395846682192,5.6287967360951,29.437758905994407,-19.6509965129578,"2.98","1.3",,,,"99.4","2643","6.6",633264,661403,"547379","656252","514917","608070","642708","640458","605548","623912","53.91",,,,,,,,"73","2","Cutter","3","4","3","4","4","3","3","4","Standard","Standard","182","0","0.07"
"SL","2021-07-16","88.9","-0.39","6.27","Clase, Emmanuel",462101,661403,,"ball",,,,,"14","Elvis Andrus singles on a ground ball to right fielder Harold Ramirez.","R","R","R","OAK","CLE","B",,,"0","0",2021,"0.3","-0.25","1.66","1.96",,,,"0","9","Bot",,,,,"547379",,,4.397303224872582,-129.41673647202768,-4.014949851333074,2.4880740901787135,26.175616323343984,-34.331209941938475,"3.03","1.33",,,,"89.3","2562","6.4",633264,661403,"547379","656252","514917","608070","642708","640458","605548","623912","54.07",,,,,,,,"73","1","Slider","3","4","3","4","4","3","3","4","Standard","Standard","50","0","0.038"
"FC","2021-07-05","99.9","-0.51","6.24","Clase, Emmanuel",650490,661403,"fielders_choice","hit_into_play",,,,,"6","Yandy Diaz reaches on a fielder's choice, fielded by second baseman Cesar Hernandez.   Randy Arozarena scores.    Wander Franco to 3rd.    Austin Meadows to 2nd.","R","R","R","TB","CLE","X","4","ground_ball","3","1",2021,"-0.06","1.19","0.41","2.40","668227","677551","640457","0","9","Bot",146.58,144.9,,,"547379",,,2.6911896499135985,-145.31820325464005,-8.030149952248056,-1.5467981867331886,36.056191223961086,-13.659729736649766,"3.47","1.59","4","93.8","-32","100.5","2543","6.8",633353,661403,"547379","656252","514917","608070","642708","640458","605548","623912","53.74","0.063","0.057","0","1","0","0","2","85","5","Cutter","8","8","8","8","8","9","9","8","Strategic","Strategic","168","0.069","-1.014"
"FC","2021-07-05","100.1","-0.52","6.31","Clase, Emmanuel",650490,661403,,"called_strike",,,,,"2","Yandy Diaz reaches on a fielder's choice, fielded by second baseman Cesar Hernandez.   Randy Arozarena scores.    Wander Franco to 3rd.    Austin Meadows to 2nd.","R","R","R","TB","CLE","S",,,"3","0",2021,"-0.21","1.05","-0.03","3.01","668227","677551","640457","0","9","Bot",,,,,"547379",,,1.862814683766013,-145.7551778571721,-6.231175766202776,-3.486719458566818,34.785779921098715,-15.96369594502692,"3.16","1.59",,,,"100.7","2545","6.6",633353,661403,"547379","656252","514917","608070","642708","640458","605548","623912","53.9",,,,,,,,"85","4","Cutter","8","8","8","8","8","8","8","8","Strategic","Strategic","174","0","-0.134"
"FC","2021-07-05","100.2","-0.58","6.27","Clase, Emmanuel",650490,661403,,"ball",,,,,"11","Yandy Diaz reaches on a fielder's choice, fielded by second baseman Cesar Hernandez.   Randy Arozarena scores.    Wander Franco to 3rd.    Austin Meadows to 2nd.","R","R","R","TB","CLE","B",,,"2","0",2021,"-0.11","1.13","-0.95","4.21","668227","677551","640457","0","9","Bot",,,,,"547379",,,-0.7837922472371572,-145.87287770635007,-2.968717912721026,-1.4093467981647887,36.33530235952255,-15.572833040484623,"3.18","1.59",,,,"100.4","2565","6.5",633353,661403,"547379","656252","514917","608070","642708","640458","605548","623912","54.02",,,,,,,,"85","3","Cutter","8","8","8","8","8","8","8","8","Strategic","Strategic","177","0","0.279"
