"pitch_type","game_date","release_speed","release_pos_x","release_pos_z","player_name","batter","pitcher","events","description","spin_dir","spin_rate_deprecated","break_angle_deprecated","break_length_deprecated","zone","des","game_type","stand","p_throws","home_team","away_team","type","hit_location","bb_type","balls","strikes","game_year","pfx_x","pfx_z","plate_x","plate_z","on_3b","on_2b","on_1b","outs_when_up","inning","inning_topbot","hc_x","hc_y","tfs_deprecated","tfs_zulu_deprecated","fielder_2","umpire","sv_id","vx0","vy0","vz0","ax","ay","az","sz_top","sz_bot","hit_distance_sc","launch_speed","launch_angle","effective_speed","release_spin_rate","release_extension","game_pk","pitcher","fielder_2","fielder_3","fielder_4","fielder_5","fielder_6","fielder_7","fielder_8","fielder_9","release_pos_y","estimated_ba_using_speedangle","estimated_woba_using_speedangle","woba_value","woba_denom","babip_value","iso_value","launch_speed_angle","at_bat_number","pitch_number","pitch_name","home_score","away_score","bat_score","fld_score","post_away_score","post_home_score","post_bat_score","post_fld_score","if_fielding_alignment","of_fielding_alignment","spin_axis","delta_home_win_exp","delta_run_exp"
"FF","2021-06-13","98.7","-1.65","6","Hendriks, Liam",663662,521230,,"foul",,,,,"1","Daz Cameron flies out to right fielder Adam Eaton.","R","R","R","DET","CWS","S",,,"1","0",2021,"-0.78","1.58","-0.28","3.03",,,,"1","9","Bot",,,,,"641470",,,5.588730089665357,-143.54460569528018,-6.371827413619696,-12.081001894933657,32.46940592091181,-9.037474329466747,"3.4","1.6","319","100.8","20","99.5","2464","6.7",633688,521230,"641470","518735","544725","660162","664901","683734","641553","594809","53.8",,,,,,,,"72","2","4-Seam Fastball","1","4","1","4","4","1","1","4","Standard","Standard","204","0","-0.032"
"FF","2021-06-13","98.2","-1.74","5.92","Hendriks, Liam",663662,521230,,"ball",,,,,"14","Daz Cameron flies out to right fielder Adam Eaton.","R","R","R","DET","CWS","B",,,"0","0",2021,"-0.7","1.5","1.71","2.09",,,,"1","9","Bot",,,,,"641470",,,11.028207768166528,-142.43677015006116,-8.409124823519061,-11.966721051686072,31.48956713621173,-9.946689722649634,"3.42","1.6",,,,"98.9","2406","6.8",633688,521230,"641470","518735","544725","660162","664901","683734","641553","594809","53.71",,,,,,,,"72","1","4-Seam Fastball","1","4","1","4","4","1","1","4","Standard","Standard","209","0","0.026"
"SL","2021-06-13","88.7","-1.64","6.05","Hendriks, Liam",543257,521230,"strikeout","swinging_strike",,,,,"14","Robbie Grossman strikes out swinging.","R","L","R","DET","CWS","S","2",,"3","2",2021,"0.24","0.3","0.51","1.37",,,,"0","9","Bot",,,,,"641470",,,4.798157035917636,-128.90474785650113,-5.980696517542326,1.5395382443608683,29.224316309569232,-27.75732680018794,"3.37","1.53",,,,"88.9","2251","6.7",633688,521230,"641470","518735","544725","660162","664901","683734","641553","594809","53.79",,,"0","1","0","0",,"71","7","Slider","1","4","1","4","4","1","1","4","Standard","Standard","119","-0.021","-0.317"
"FF","2021-06-13","98.3","-1.65","5.95","Hendriks, Liam",543257,521230,,"foul",,,,,"4","Robbie Grossman strikes out swinging.","R","L","R","DET","CWS","S",,,"3","2",2021,"-0.71","1.46","-0.47","2.74",,,,"0","9","Bot",,,,,"641470",,,4.900175574526769,-142.9497323119079,-6.676205903663658,-10.829866097217584,32.30403403981898,-10.850733468826478,"3.37","1.53","232","80.7","54","99.5","2477","7",633688,521230,"641470","518735","544725","660162","664901","683734","641553","594809","53.54",,,,,,,,"71","6","4-Seam Fastball","1","4","1","4","4","1","1","4","Standard","Standard","208","0","0"
"SL","2021-06-13","89.8","-1.46","5.97","Hendriks, Liam",543257,521230,,"ball",,,,,"14","Robbie Grossman strikes out swinging.","R","L","R","DET","CWS","B",,,"2","2",2021,"0.2","0.48","1.56","0.89",,,,"0","9","Bot",,,,,"641470",,,7.137192554463112,-130.49749182589656,-7.711624757133112,0.8912173024971267,25.604696031388944,-25.26962652169732,"3.09","1.48",,,,"91.1","2364","7",633688,521230,"641470","518735","544725","660162","664901","683734","641553","594809","53.48",,,,,,,,"71","5","Slider","1","4","1","4","4","1","1","4","Standard","Standard","82","0","0.101"
"SL","2021-06-13","89.0","-1.66","5.91","Hendriks, Liam",543257,521230,,"ball",,,,,"14","Robbie Grossman strikes out swinging.","R","L","R","DET","CWS","B",,,"1","2",2021,"0.04","0.5","1.33","1.65",,,,"0","9","Bot",,,,,"641470",,,7.35843455011136,-129.44058027447736,-5.568771542615167,-0.9629893480384576,24.19000769623414,-25.664093565750342,"3.12","1.48",,,,"90.5","2229","7",633688,521230,"641470","518735","544725","660162","664901","683734","641553","594809","53.53",,,,,,,,"71","4","Slider","1","4","1","4","4","1","1","4","Standard","Standard","190","0","0.043"
"SL","2021-06-13","89.9","-1.71","5.98","Hendriks, Liam",543257,521230,,"swinging_strike",,,,,"14","Robbie Grossman strikes out swinging.","R","L","R","DET","CWS","S",,,"1","1",2021,"0.3","0.54","0.37","1.16",,,,"0","9","Bot",,,,,"641470",,,4.575723861767759,-130.78061244036073,-7.222174659032715,2.595167046536117,24.72615965058128,-24.775266460183634,"3.37","1.53",,,,"91.2","2278","6.9",633688,521230,"641470","518735","544725","660162","664901","683734","641553","594809","53.64",,,,,,,,"71","3","Slider","1","4","1","4","4","1","1","4","Standard","Standard","184","0","-0.057"
"FF","2021-06-13","97.4","-1.47","5.97","Hendriks, Liam",543257,521230,,"foul",,,,,"6","Robbie Grossman strikes out swinging.","R","L","R","DET","CWS","S",,,"1","0",2021,"-0.53","1.57","0.44","2.26",,,,"0","9","Bot",,,,,"641470",,,6.4158691911243055,-141.6136096130337,-8.18042775136751,-8.498689831969404,27.341532793557363,-9.335798939690251,"3.37","1.53","123","66.8","69","99","2332","6.9",633688,521230,"641470","518735","544725","660162","664901","683734","641553","594809","53.63",,,,,,,,"71","2","4-Seam Fastball","1","4","1","4","4","1","1","4","Standard","Standard","203","0","-0.049"
"FF","2021-06-13","97.4","-1.69","6.01","Hendriks, Liam",543257,521230,,"ball",,,,,"12","Robbie Grossman strikes out swinging.","R","L","R","DET","CWS","B",,,"0","0",2021,"-0.69","1.57","0.59","4.12",,,,"0","9","Bot",,,,,"641470",,,7.772318489154188,-141.79621572107015,-3.241738923922573,-10.960294552962777,29.946382008715343,-10.35061673146438,"3.14","1.5",,,,"98.7","2323","6.8",633688,521230,"641470","518735","544725","660162","664901","683734","641553","594809","53.71",,,,,,,,"71","1","4-Seam Fastball","1","4","1","4","4","1","1","4","Standard","Standard","200","0","0.038"
"SL","2021-06-11","89.2","-1.7","5.91","Hendriks, Liam",592348,521230,"strikeout","swinging_strike",,,,,"8","Niko Goodrum strikes out swinging.","R","L","R","DET","CWS","S","2",,"2","2",2021,"0.1","0.2","-0.08","1.95",,,,"2","9","Bot",,,,,"641470",,,3.8483808244751403,-129.74401673712293,-4.108855717346839,0.1633309125190205,31.14069543293775,-29.157736061031923,"3.49","1.6",,,,"89.9","2125","7.1",633789,521230,"641470","547989","664901","660162","641313","683734","641553","544725","53.4",,,"0","1","0","0",,"72","5","Slider","4","4","4","4","4","4","4","4","Infield shift","Standard","149","-0.033","-0.091"
"FF","2021-06-11","97.4","-1.64","5.93","Hendriks, Liam",592348,521230,,"swinging_strike",,,,,"14","Niko Goodrum strikes out swinging.","R","L","R","DET","CWS","S",,,"2","1",2021,"-0.36","1.53","1.15","2.51",,,,"2","9","Bot",,,,,"641470",,,8.438186997863856,-141.49803434563682,-7.269494094622771,-6.821076186672023,32.129103940339604,-10.090476749651684,"3.49","1.6",,,,"98.7","2425","7.1",633789,521230,"641470","547989","664901","660162","641313","683734","641553","544725","53.42",,,,,,,,"72","4","4-Seam Fastball","4","4","4","4","4","4","4","4","Infield shift","Standard","206","0","-0.028"
"FF","2021-06-11","97.2","-1.78","5.93","Hendriks, Liam",592348,521230,,"foul",,,,,"4","Niko Goodrum strikes out swinging.","R","L","R","DET","CWS","S",,,"2","0",2021,"-0.94","1.51","-0.65","2.35",,,,"2","9","Bot",,,,,"641470",,,5.263686121197082,-141.255977049502,-7.59241188173584,-13.760622488962618,32.77038961350173,-10.46748262358892,"3.49","1.6","214","88.2","62","98.4","2505","7.1",633789,521230,"641470","547989","664901","660162","641313","683734","641553","544725","53.42",,,,,,,,"72","3","4-Seam Fastball","4","4","4","4","4","4","4","4","Infield shift","Standard","204","0","-0.024"
"FF","2021-06-11","97.9","-1.63","5.91","Hendriks, Liam",592348,521230,,"ball",,,,,"14","Niko Goodrum strikes out swinging.","R","L","R","DET","CWS","B",,,"1","0",2021,"-0.74","1.54","0.48","1.01",,,,"2","9","Bot",,,,,"641470",,,7.549397108961825,-141.97637140085172,-11.455257987070121,-11.772390958374494,32.11546693321199,-8.838676296282824,"3.46","1.63",,,,"99.5","2466","7.4",633789,521230,"641470","547989","664901","660162","641313","683734","641553","544725","53.15",,,,,,,,"72","2","4-Seam Fastball","4","4","4","4","4","4","4","4","Infield shift","Standard","206","0","0.024"
"SL","2021-06-11","89.2","-1.83","5.91","Hendriks, Liam",592348,521230,,"ball",,,,,"14","Niko Goodrum strikes out swinging.","R","L","R","DET","CWS","B",,,"0","0",2021,"0.29","0.64","1.16","-0.09",,,,"2","9","Bot",,,,,"641470",,,6.822838452910841,-129.37879154349804,-10.191674092423357,1.8562924895878448,27.003482673407014,-22.967064057989866,"3.5","1.5",,,,"90.4","2300","7.2",633789,521230,"641470","547989","664901","660162","641313","683734","641553","544725","53.31",,,,,,,,"72","1","Slider","4","4","4","4","4","4","4","4","Infield shift","Standard","214","0","0.016"
"FF","2021-06-11","98.1","-1.36","6.01","Hendriks, Liam",670623,521230,"field_out","hit_into_play",,,,,"6","Isaac Paredes flies out to center fielder Adam Engel.","R","R","R","DET","CWS","X","8","fly_ball","1","0",2021,"-0.61","1.97","0.46","2.35",,,,"1","9","Bot",162.83,64.56,,,"641470",,,6.398807535987332,-142.4100717676404,-9.031325401377096,-9.769633923144184,34.718818569564604,-3.4775301292087675,"3.32","1.51","345","94.4","34","99","2583","7.1",633789,521230,"641470","547989","664901","660162","641313","683734","641553","544725","53.42","0.091","0.153","0","1","0","0","3","71","2","4-Seam Fastball","4","4","4","4","4","4","4","4","Standard","Standard","197","-0.044","-0.189"
"FF","2021-06-11","97.4","-1.7","5.91","Hendriks, Liam",670623,521230,,"ball",,,,,"3","Isaac Paredes flies out to center fielder Adam Engel.","R","R","R","DET","CWS","B",,,"0","0",2021,"-0.56","1.87","0.77","2.84",,,,"1","9","Bot",,,,,"641470",,,8.047325899948534,-141.42095926293518,-7.077609972763046,-9.360645482282607,33.83788177020819,-5.6643296276206865,"3.1","1.4",,,,"98.7","2479","7.2",633789,521230,"641470","547989","664901","660162","641313","683734","641553","544725","53.26",,,,,,,,"71","1","4-Seam Fastball","4","4","4","4","4","4","4","4","Standard","Standard","207","0","0.026"
"FF","2021-06-11","97.1","-1.86","5.87","Hendriks, Liam",663662,521230,"home_run","hit_into_play",,,,,"5","Daz Cameron homers (1) on a fly ball to right center field.    Willi Castro scores.","R","R","R","DET","CWS","X",,"fly_ball","0","0",2021,"-0.77","1.56","-0.20","2.45",,,"650489","1","9","Bot",196.12,54.39,,,"641470",,,6.3053350975210725,-141.25367126080036,-7.352893291296782,-11.721590812233593,29.58992737504796,-9.805152689799028,"3.4","1.6","397","104.2","27","98.8","2464","7.1",633789,521230,"641470","547989","664901","660162","641313","683734","641553","544725","53.4","0.889","1.713","2","1","0","3","6","70","1","4-Seam Fastball","2","4","2","4","4","4","4","4","Standard","Standard","210","0.474","1.729"
"FF","2021-06-11","97.1","-1.66","5.96","Hendriks, Liam",606992,521230,"field_out","hit_into_play",,,,,"11","Eric Haase pops out to first baseman Jose Abreu in foul territory.","R","R","R","DET","CWS","X","3","popup","0","2",2021,"-0.67","1.59","-0.29","3.51",,,"650489","0","9","Bot",167.37,175.77,,,"641470",,,5.264953631990367,-141.43014735957172,-4.793722317662799,-10.082794253055285,28.757630844265567,-9.874023855351808,"3.3","1.5","120","76.3","68","99.3","2461","7.2",633789,521230,"641470","547989","664901","660162","641313","683734","641553","544725","53.31","0.003","0.003","0","1","0","0","3","69","3","4-Seam Fastball","2","4","2","4","4","2","2","4","Standard","Standard","206","-0.074","-0.243"
"FF","2021-06-11","95.9","-1.75","5.86","Hendriks, Liam",606992,521230,,"swinging_strike",,,,,"5","Eric Haase pops out to first baseman Jose Abreu in foul territory.","R","R","R","DET","CWS","S",,,"0","1",2021,"-0.69","1.62","-0.14","2.60",,,"650489","0","9","Bot",,,,,"641470",,,5.9267937606621075,-139.58258474711425,-6.868857062598892,-10.262016647698221,27.831239472384436,-9.574293391179435,"3.3","1.5",,,,"98.1","2337","7.2",633789,521230,"641470","547989","664901","660162","641313","683734","641553","544725","53.25",,,,,,,,"69","2","4-Seam Fastball","2","4","2","4","4","2","2","4","Standard","Standard","209","0","-0.088"
"FF","2021-06-11","96.7","-1.87","5.92","Hendriks, Liam",606992,521230,,"foul",,,,,"11","Eric Haase pops out to first baseman Jose Abreu in foul territory.","R","R","R","DET","CWS","S",,,"0","0",2021,"-0.61","1.59","-1.12","3.24",,,"650489","0","9","Bot",,,,,"641470",,,3.4411816828839434,-140.81856422267717,-5.28611297498813,-8.888359378873018,31.858652168063728,-10.041931011962829,"3.3","1.5","136","76.4","16","98.4","2520","7.2",633789,521230,"641470","547989","664901","660162","641313","683734","641553","544725","53.33",,,,,,,,"69","1","4-Seam Fastball","2","4","2","4","4","2","2","4","Standard","Standard","204","0","-0.057"
"SL","2021-06-11","88.2","-1.81","5.94","Hendriks, Liam",408234,521230,"single","hit_into_play",,,,,"4","Miguel Cabrera singles on a line drive to right fielder Leury Garcia.","R","R","R","DET","CWS","X","9","line_drive","1","1",2021,"0.06","0.32","-0.57","2.55",,,,"0","9","Bot",193.39,121,,,"641470",,,2.934409431579524,-128.54941305945215,-2.9090031772214298,0.12375736483983095,24.416645295312033,-28.25083804688179,"3.55","1.63","220","73.4","22","89.6","2293","6.9",633789,521230,"641470","547989","664901","660162","641313","683734","641553","544725","53.6","0.98","0.91","0.9","1","1","0","4","68","3","Slider","2","4","2","4","4","2","2","4","Standard","Standard","222","0.09","0.413"
"FF","2021-06-11","96.2","-1.77","5.93","Hendriks, Liam",408234,521230,,"swinging_strike",,,,,"1","Miguel Cabrera singles on a line drive to right fielder Leury Garcia.","R","R","R","DET","CWS","S",,,"1","0",2021,"-0.75","1.63","-0.45","3.35",,,,"0","9","Bot",,,,,"641470",,,5.259892744017683,-139.9777137707302,-5.019979498651219,-11.014250475841353,31.003517631232747,-9.80543294198393,"3.55","1.63",,,,"97.2","2567","6.8",633789,521230,"641470","547989","664901","660162","641313","683734","641553","544725","53.69",,,,,,,,"68","2","4-Seam Fastball","2","4","2","4","4","2","2","4","Standard","Standard","208","0","-0.049"
"FF","2021-06-11","95.6","-1.87","5.84","Hendriks, Liam",408234,521230,,"ball",,,,,"14","Miguel Cabrera singles on a line drive to right fielder Leury Garcia.","R","R","R","DET","CWS","B",,,"0","0",2021,"-0.47","1.42","0.70","0.96",,,,"0","9","Bot",,,,,"641470",,,7.933828604059045,-138.7779250453026,-10.59311860759118,-7.7131499180629,28.156823406494375,-11.597804674443676,"3.37","1.67",,,,"97.1","2068","7.1",633789,521230,"641470","547989","664901","660162","641313","683734","641553","544725","53.43",,,,,,,,"68","1","4-Seam Fastball","2","4","2","4","4","2","2","4","Standard","Standard","209","0","0.038"
"SL","2021-06-10","88.4","-1.64","5.88","Hendriks, Liam",669289,521230,"strikeout","swinging_strike",,,,,"9","Santiago Espinal strikes out swinging.","R","R","R","CWS","TOR","S","2",,"2","2",2021,"0.13","0.33","0.50","1.67",,,"605412","2","9","Top",,,,,"518735",,,5.029590748331346,-128.65022028684385,-4.93759777962885,0.37430084115197404,26.16294264873017,-27.687532488633547,"3.3","1.5",,,,"89.8","2108","7.1",633733,521230,"518735","547989","664901","660162","641313","683734","641553","544725","53.41",,,"0","1","0","0",,"68","6","Slider","5","2","2","5","2","5","2","5","Standard","Standard","83","0.011","-0.192"
"FF","2021-06-10","97.7","-1.7","5.92","Hendriks, Liam",669289,521230,,"foul",,,,,"3","Santiago Espinal strikes out swinging.","R","R","R","CWS","TOR","S",,,"2","2",2021,"-0.64","1.45","0.40","2.90",,,"605412","2","9","Top",,,,,"518735",,,7.24589077654982,-142.11857824537577,-6.082167253639642,-10.2865547240097,30.926584865112915,-11.289268018554017,"3.3","1.5","284","88.1","47","99.5","2344","7.2",633733,521230,"518735","547989","664901","660162","641313","683734","641553","544725","53.31",,,,,,,,"68","5","4-Seam Fastball","5","2","2","5","2","5","2","5","Standard","Standard","205","0","0"
"FF","2021-06-10","96.2","-1.64","5.94","Hendriks, Liam",669289,521230,,"foul_tip",,,,,"12","Santiago Espinal strikes out swinging.","R","R","R","CWS","TOR","S",,,"2","1",2021,"-0.42","1.36","0.35","3.49",,,"605412","2","9","Top",,,,,"518735",,,6.314127629887902,-140.02273268680824,-4.068020242364995,-6.885911430833182,30.505332563440483,-13.524983180295045,"3.3","1.5",,,,"97.6","2325","7",633733,521230,"518735","547989","664901","660162","641313","683734","641553","544725","53.49",,,,,,,,"68","4","4-Seam Fastball","5","2","2","5","2","5","2","5","Standard","Standard","197","0","-0.063"
"SL","2021-06-10","86.4","-1.68","5.95","Hendriks, Liam",669289,521230,,"ball",,,,,"12","Santiago Espinal strikes out swinging.","R","R","R","CWS","TOR","B",,,"1","1",2021,"0.08","0.13","0.18","3.74",,,"605412","2","9","Top",,,,,"518735",,,4.322888160708046,-125.606106615565,0.8259029781491023,-0.23059774877383085,29.974910055057105,-31.306594261313194,"3.34","1.54",,,,"86.7","1957","6.9",633733,521230,"518735","547989","664901","660162","641313","683734","641553","544725","53.58",,,,,,,,"68","3","Slider","5","2","2","5","2","5","2","5","Standard","Standard","77","0","0.041"
"CU","2021-06-10","83.3","-1.75","5.95","Hendriks, Liam",669289,521230,,"ball",,,,,"11","Santiago Espinal strikes out swinging.","R","R","R","CWS","TOR","B",,,"0","1",2021,"0.42","-1.05","-0.84","5.60",,,"605412","2","9","Top",,,,,"518735",,,1.2800204487565652,-121.0018521320737,7.7437151331128575,3.8632739474697493,23.198057103438003,-44.15403371319486,"3.34","1.65",,,,"83.8","2104","6.7",633733,521230,"518735","547989","664901","660162","641313","683734","641553","544725","53.83",,,,,,,,"68","2","Curveball","5","2","2","5","2","5","2","5","Strategic","Standard","44","0","0.029"
"FF","2021-06-10","96.8","-1.65","5.91","Hendriks, Liam",669289,521230,,"foul",,,,,"3","Santiago Espinal strikes out swinging.","R","R","R","CWS","TOR","S",,,"0","0",2021,"-0.51","1.58","0.56","3.00",,,"605412","2","9","Top",,,,,"518735",,,7.143623003850925,-140.84195111590685,-5.968254817131779,-8.23969287879606,27.27893852649921,-9.842294150824603,"3.3","1.5","196","81.8","16","98.3","2378","6.8",633733,521230,"518735","547989","664901","660162","641313","683734","641553","544725","53.68",,,,,,,,"68","1","4-Seam Fastball","5","2","2","5","2","5","2","5","Standard","Standard","203","0","-0.041"
"SL","2021-06-10","90.4","-1.88","5.81","Hendriks, Liam",642133,521230,"strikeout","swinging_strike_blocked",,,,,"14","Rowdy Tellez strikes out swinging.","R","L","R","CWS","TOR","S","2",,"1","2",2021,"0.16","0.28","1.01","0.70",,,"605412","1","9","Top",,,,,"518735",,,6.968944234240862,-131.40705433770302,-7.5179926652979105,0.510761861631898,25.94762489839637,-27.605674973441587,"3.55","1.63",,,,"91.8","2153","7.1",633733,521230,"518735","547989","664901","660162","641313","683734","641553","544725","53.44",,,"0","1","0","0",,"67","4","Slider","5","2","2","5","2","5","2","5","Standard","Standard","203","0.022","-0.21"
"FF","2021-06-10","98.0","-1.62","5.89","Hendriks, Liam",642133,521230,,"foul",,,,,"4","Rowdy Tellez strikes out swinging.","R","L","R","CWS","TOR","S",,,"1","1",2021,"-0.62","1.46","-0.30","2.90",,,"605412","1","9","Top",,,,,"518735",,,5.08784481280459,-142.55997920356324,-6.032946587473179,-9.647439474936801,33.79202870356947,-11.045824733581936,"3.55","1.63","239","85.8","56","99","2423","6.9",633733,521230,"518735","547989","664901","660162","641313","683734","641553","544725","53.56",,,,,,,,"67","3","4-Seam Fastball","5","2","2","5","2","5","2","5","Standard","Standard","202","0","-0.086"
"FF","2021-06-10","97.6","-1.72","5.91","Hendriks, Liam",642133,521230,,"foul",,,,,"9","Rowdy Tellez strikes out swinging.","R","L","R","CWS","TOR","S",,,"1","0",2021,"-0.49","1.41","0.48","2.21",,,"605412","1","9","Top",,,,,"518735",,,7.129077282133932,-141.76877484281567,-7.773813665169757,-8.216573460703307,31.778027061397502,-11.515912615093525,"3.55","1.63","266","84.6","46","98.7","2452","6.9",633733,521230,"518735","547989","664901","660162","641313","683734","641553","544725","53.56",,,,,,,,"67","2","4-Seam Fastball","5","2","2","5","2","5","2","5","Standard","Standard","202","0","-0.051"
"FF","2021-06-10","95.5","-1.73","5.97","Hendriks, Liam",642133,521230,,"ball",,,,,"11","Rowdy Tellez strikes out swinging.","R","L","R","CWS","TOR","B",,,"0","0",2021,"-0.51","1.45","-0.60","4.10",,,"605412","1","9","Top",,,,,"518735",,,4.148168974504568,-139.05735147948587,-2.590202079889164,-7.504256500670739,31.84645725737542,-12.971992095890421,"3.63","1.71",,,,"96.2","2300","6.7",633733,521230,"518735","547989","664901","660162","641313","683734","641553","544725","53.81",,,,,,,,"67","1","4-Seam Fastball","5","2","2","5","2","5","2","5","Standard","Standard","204","0","0.046"
"FF","2021-06-10","96.9","-1.73","5.93","Hendriks, Liam",605412,521230,"single","hit_into_play",,,,,"8","Joe Panik singles on a sharp line drive to right fielder Leury Garcia.","R","L","R","CWS","TOR","X","9","line_drive","2","2",2021,"-0.47","1.62","0.26","2.03",,,,"1","9","Top",160.34,87.2,,,"518735",,,6.415480679613671,-140.87467557695246,-8.619208856208896,-7.666331033341159,30.340476900109422,-8.84390928987937,"3.41","1.56","291","102.0","14","97.5","2420","6.6",633733,521230,"518735","547989","664901","660162","641313","683734","641553","544725","53.93","0.749","0.734","0.9","1","1","0","4","66","5","4-Seam Fastball","5","2","2","5","2","5","2","5","Standard","Standard","206","-0.02","0.283"
"FF","2021-06-10","96.2","-1.61","5.91","Hendriks, Liam",605412,521230,,"called_strike",,,,,"3","Joe Panik singles on a sharp line drive to right fielder Leury Garcia.","R","L","R","CWS","TOR","S",,,"2","1",2021,"-0.65","1.54","0.35","3.13",,,,"1","9","Top",,,,,"518735",,,6.6804304616837324,-139.9390138236401,-5.368502585097162,-9.938871307068698,28.66323745552606,-10.821317636801075,"3.1","1.43",,,,"97.1","2429","6.6",633733,521230,"518735","547989","664901","660162","641313","683734","641553","544725","53.89",,,,,,,,"66","4","4-Seam Fastball","5","2","2","5","2","5","2","5","Standard","Standard","210","0","-0.053"
"FF","2021-06-10","97.8","-1.73","5.93","Hendriks, Liam",605412,521230,,"called_strike",,,,,"1","Joe Panik singles on a sharp line drive to right fielder Leury Garcia.","R","L","R","CWS","TOR","S",,,"2","0",2021,"-0.69","1.56","-0.80","2.61",,,,"1","9","Top",,,,,"518735",,,4.143567594301432,-142.3377826576593,-7.125391837523979,-10.38847233557491,31.62069431310136,-9.461451003323905,"3.02","1.4",,,,"98.6","2436","6.7",633733,521230,"518735","547989","664901","660162","641313","683734","641553","544725","53.84",,,,,,,,"66","3","4-Seam Fastball","5","2","2","5","2","5","2","5","Standard","Standard","203","0","-0.044"
"FF","2021-06-10","96.5","-1.97","5.99","Hendriks, Liam",605412,521230,,"ball",,,,,"11","Joe Panik singles on a sharp line drive to right fielder Leury Garcia.","R","L","R","CWS","TOR","B",,,"1","0",2021,"-0.64","1.77","-1.42","2.87",,,,"1","9","Top",,,,,"518735",,,2.925647440575043,-140.5146670938448,-6.900961271356575,-9.16358346148642,25.698232159893593,-7.301459561865403,"3.15","1.48",,,,"97.9","2342","6.6",633733,521230,"518735","547989","664901","660162","641313","683734","641553","544725","53.89",,,,,,,,"66","2","4-Seam Fastball","5","2","2","5","2","5","2","5","Standard","Standard","212","0","0.05"
"FF","2021-06-10","97.4","-1.75","5.96","Hendriks, Liam",605412,521230,,"ball",,,,,"11","Joe Panik singles on a sharp line drive to right fielder Leury Garcia.","R","L","R","CWS","TOR","B",,,"0","0",2021,"-0.74","1.58","-0.75","3.48",,,,"1","9","Top",,,,,"518735",,,4.414627216563429,-141.7267973028873,-4.803629286060643,-10.995398938539974,31.44854908796652,-10.013086899979468,"3.06","1.4",,,,"98.2","2500","6.7",633733,521230,"518735","547989","664901","660162","641313","683734","641553","544725","53.82",,,,,,,,"66","1","4-Seam Fastball","5","2","2","5","2","5","2","5","Standard","Standard","206","0","0.026"
"FF","2021-06-10","97.4","-1.66","5.85","Hendriks, Liam",666971,521230,"field_out","hit_into_play",,,,,"5","Lourdes Gurriel Jr.  flies out to right fielder Leury Garcia.","R","R","R","CWS","TOR","X","9","fly_ball","3","2",2021,"-0.6","1.57","0.19","2.58",,,,"0","9","Top",201.52,93.59,,,"518735",,,6.428386794945298,-141.69941132041865,-6.961383001975522,-9.49554998670161,29.148371097147706,-9.649541668846581,"3.55","1.63","320","96.5","41","98.8","2377","6.9",633733,521230,"518735","547989","664901","660162","641313","683734","641553","544725","53.64","0.06","0.111","0","1","0","0","3","65","9","4-Seam Fastball","5","2","2","5","2","5","2","5","Standard","Standard","209","0.018","-0.317"
"FF","2021-06-10","98.1","-1.91","5.85","Hendriks, Liam",666971,521230,,"foul",,,,,"5","Lourdes Gurriel Jr.  flies out to right fielder Leury Garcia.","R","R","R","CWS","TOR","S",,,"3","2",2021,"-0.53","1.5","-0.27","2.38",,,,"0","9","Top",,,,,"518735",,,5.715888179392411,-142.75023019317535,-7.506227758664332,-8.45729421113722,29.38908530347402,-10.097134005862157,"3.55","1.63","269","83.0","37","99.5","2406","6.8",633733,521230,"518735","547989","664901","660162","641313","683734","641553","544725","53.68",,,,,,,,"65","8","4-Seam Fastball","5","2","2","5","2","5","2","5","Standard","Standard","207","0","0"
"FF","2021-06-10","97.3","-1.7","5.84","Hendriks, Liam",666971,521230,,"foul",,,,,"1","Lourdes Gurriel Jr.  flies out to right fielder Leury Garcia.","R","R","R","CWS","TOR","S",,,"3","2",2021,"-0.66","1.4","-0.56","3.52",,,,"0","9","Top",,,,,"518735",,,4.585266512459596,-141.73722231221822,-3.979327346978896,-9.886225432280145,30.54641690251792,-12.579342885077791,"3.55","1.63","248","75.9","48","98.4","2254","6.7",633733,521230,"518735","547989","664901","660162","641313","683734","641553","544725","53.8",,,,,,,,"65","7","4-Seam Fastball","5","2","2","5","2","5","2","5","Standard","Standard","211","0","0"
"FF","2021-06-10","97.2","-1.8","5.86","Hendriks, Liam",666971,521230,,"foul",,,,,"11","Lourdes Gurriel Jr.  flies out to right fielder Leury Garcia.","R","R","R","CWS","TOR","S",,,"3","2",2021,"-0.47","1.48","-0.20","3.96",,,,"0","9","Top",,,,,"518735",,,5.428065396782027,-141.6483099545701,-3.046660388657471,-7.443526674277853,28.397553891953827,-11.627783138149077,"3.55","1.63","224","77.6","46","98.8","2200","6.9",633733,521230,"518735","547989","664901","660162","641313","683734","641553","544725","53.64",,,,,,,,"65","6","4-Seam Fastball","5","2","2","5","2","5","2","5","Standard","Standard","210","0","0"
